"y1_statefips","y2_statefips","y2_state","y2_state_name","n1","n2","AGI","Year"
23,46,"SD","South Dakota",30,52,1798,2020
23,31,"NE","Nebraska",30,60,1374,2020
23,38,"ND","North Dakota",26,42,875,2020
24,96,"MD","MD Total Migration-US and Foreign",95748,171381,8326190,2020
24,97,"MD","MD Total Migration-US",94582,168549,8226911,2020
24,98,"MD","MD Total Migration-Foreign",1166,2832,99279,2020
24,97,"MD","MD Total Migration-Same State",93204,171148,6044636,2020
24,24,"MD","MD Non-migrants",2259641,4699572,219393434,2020
24,51,"VA","Virginia",15690,27883,1209138,2020
24,12,"FL","Florida",9027,16525,1412824,2020
24,42,"PA","Pennsylvania",8569,15054,616538,2020
24,11,"DC","District Of Columbia",7750,12084,525830,2020
24,37,"NC","North Carolina",5063,9550,408869,2020
24,6,"CA","California",4946,8072,410417,2020
24,48,"TX","Texas",4386,8635,364106,2020
24,36,"NY","New York",4342,6800,290116,2020
24,10,"DE","Delaware",4230,7792,428704,2020
24,13,"GA","Georgia",3008,5859,209050,2020
24,34,"NJ","New Jersey",2755,4837,189102,2020
24,45,"SC","South Carolina",2450,4776,273636,2020
24,54,"WV","West Virginia",2395,4362,141225,2020
24,8,"CO","Colorado",1650,2836,149644,2020
24,25,"MA","Massachusetts",1563,2383,174771,2020
24,39,"OH","Ohio",1436,2751,106960,2020
24,53,"WA","Washington",1388,2416,119720,2020
24,47,"TN","Tennessee",1297,2427,120973,2020
24,17,"IL","Illinois",1173,2009,96948,2020
24,57,"FR","Foreign",1166,2832,99279,2020
24,4,"AZ","Arizona",1095,1915,93579,2020
24,26,"MI","Michigan",889,1717,69547,2020
24,9,"CT","Connecticut",664,1081,53920,2020
24,18,"IN","Indiana",619,1207,40750,2020
24,1,"AL","Alabama",611,1245,52149,2020
24,32,"NV","Nevada",561,957,43246,2020
24,29,"MO","Missouri",539,1033,42395,2020
24,15,"HI","Hawaii",519,1088,46005,2020
24,21,"KY","Kentucky",468,975,33515,2020
24,27,"MN","Minnesota",456,753,40935,2020
24,41,"OR","Oregon",453,740,34168,2020
24,22,"LA","Louisiana",445,801,33759,2020
24,55,"WI","Wisconsin",405,750,34106,2020
24,49,"UT","Utah",357,746,35174,2020
24,23,"ME","Maine",324,580,35974,2020
24,40,"OK","Oklahoma",320,651,18266,2020
24,35,"NM","New Mexico",295,573,25571,2020
24,33,"NH","New Hampshire",275,492,26571,2020
24,20,"KS","Kansas",271,555,19745,2020
24,28,"MS","Mississippi",227,474,16780,2020
24,19,"IA","Iowa",224,466,16854,2020
24,44,"RI","Rhode Island",221,344,18591,2020
24,50,"VT","Vermont",193,318,15818,2020
24,5,"AR","Arkansas",191,350,11810,2020
24,31,"NE","Nebraska",161,350,11027,2020
24,16,"ID","Idaho",152,335,16353,2020
24,2,"AK","Alaska",128,251,9011,2020
24,30,"MT","Montana",125,245,60704,2020
24,46,"SD","South Dakota",116,209,9922,2020
24,56,"WY","Wyoming",87,165,8634,2020
24,38,"ND","North Dakota",73,132,3462,2020
25,96,"MA","MA Total Migration-US and Foreign",94318,150084,9519489,2020
25,97,"MA","MA Total Migration-US",93832,149122,9495084,2020
25,98,"MA","MA Total Migration-Foreign",486,962,24406,2020
25,97,"MA","MA Total Migration-Same State",106098,168263,10052426,2020
25,25,"MA","MA Non-migrants",2673509,5313279,309853468,2020
25,33,"NH","New Hampshire",11987,20046,1304027,2020
25,12,"FL","Florida",11076,19019,1470132,2020
25,36,"NY","New York",8137,10876,697295,2020
25,6,"CA","California",7917,11116,831767,2020
25,44,"RI","Rhode Island",6606,10448,572804,2020
25,9,"CT","Connecticut",5796,9201,460720,2020
25,23,"ME","Maine",3897,6195,429205,2020
25,48,"TX","Texas",3549,6269,333802,2020
25,37,"NC","North Carolina",3073,5447,283070,2020
25,42,"PA","Pennsylvania",2917,4629,250705,2020
25,34,"NJ","New Jersey",2556,3935,250247,2020
25,51,"VA","Virginia",2335,3846,223580,2020
25,8,"CO","Colorado",1859,2535,182264,2020
25,13,"GA","Georgia",1805,3164,150357,2020
25,53,"WA","Washington",1789,2608,186126,2020
25,17,"IL","Illinois",1705,2395,157783,2020
25,50,"VT","Vermont",1631,2561,206282,2020
25,45,"SC","South Carolina",1628,2939,189352,2020
25,24,"MD","Maryland",1522,2352,129741,2020
25,4,"AZ","Arizona",1267,2038,157654,2020
25,39,"OH","Ohio",1119,1959,91642,2020
25,47,"TN","Tennessee",974,1628,85829,2020
25,26,"MI","Michigan",903,1452,111568,2020
25,11,"DC","District Of Columbia",885,1065,69668,2020
25,41,"OR","Oregon",687,948,64412,2020
25,27,"MN","Minnesota",610,951,64495,2020
25,18,"IN","Indiana",511,910,45560,2020
25,57,"FR","Foreign",486,962,24406,2020
25,55,"WI","Wisconsin",446,731,39138,2020
25,32,"NV","Nevada",436,696,84691,2020
25,29,"MO","Missouri",429,707,36047,2020
25,49,"UT","Utah",412,860,54444,2020
25,35,"NM","New Mexico",303,458,23688,2020
25,1,"AL","Alabama",296,519,19952,2020
25,22,"LA","Louisiana",289,451,21171,2020
25,21,"KY","Kentucky",286,556,21973,2020
25,15,"HI","Hawaii",264,410,34659,2020
25,10,"DE","Delaware",227,367,19253,2020
25,20,"KS","Kansas",220,413,25694,2020
25,19,"IA","Iowa",210,324,12446,2020
25,40,"OK","Oklahoma",187,326,11330,2020
25,5,"AR","Arkansas",175,310,24741,2020
25,30,"MT","Montana",158,235,12923,2020
25,28,"MS","Mississippi",126,211,7152,2020
25,2,"AK","Alaska",124,217,5876,2020
25,16,"ID","Idaho",113,186,9720,2020
25,54,"WV","West Virginia",108,163,7189,2020
25,31,"NE","Nebraska",97,157,5769,2020
25,56,"WY","Wyoming",71,98,9559,2020
25,46,"SD","South Dakota",62,100,4778,2020
25,38,"ND","North Dakota",52,95,2802,2020
26,96,"MI","MI Total Migration-US and Foreign",76541,135840,5567516,2020
26,97,"MI","MI Total Migration-US",76194,135177,5551050,2020
26,98,"MI","MI Total Migration-Foreign",347,663,16466,2020
26,97,"MI","MI Total Migration-Same State",158688,281844,8849100,2020
26,26,"MI","MI Non-migrants",3719126,7786133,281403561,2020
26,12,"FL","Florida",10939,19571,1208685,2020
26,39,"OH","Ohio",5728,10206,339141,2020
26,48,"TX","Texas",5315,10405,347150,2020
26,6,"CA","California",5003,7979,376667,2020
26,18,"IN","Indiana",4554,8392,258306,2020
26,17,"IL","Illinois",4430,6795,306895,2020
26,4,"AZ","Arizona",3005,5377,215215,2020
26,47,"TN","Tennessee",2920,5588,206199,2020
26,37,"NC","North Carolina",2769,5162,195638,2020
26,13,"GA","Georgia",2699,5214,161906,2020
26,55,"WI","Wisconsin",2491,4352,147973,2020
26,8,"CO","Colorado",2127,3082,143278,2020
26,36,"NY","New York",2054,3260,141078,2020
26,51,"VA","Virginia",1731,3157,155683,2020
26,42,"PA","Pennsylvania",1553,2673,108675,2020
26,53,"WA","Washington",1552,2466,119378,2020
26,45,"SC","South Carolina",1550,2970,117655,2020
26,21,"KY","Kentucky",1298,2449,71614,2020
26,27,"MN","Minnesota",1113,1935,73364,2020
26,1,"AL","Alabama",1001,2052,55659,2020
26,29,"MO","Missouri",961,1845,60877,2020
26,32,"NV","Nevada",921,1645,62907,2020
26,24,"MD","Maryland",890,1488,57205,2020
26,25,"MA","Massachusetts",869,1328,68524,2020
26,41,"OR","Oregon",732,1224,51655,2020
26,34,"NJ","New Jersey",683,1126,59295,2020
26,49,"UT","Utah",556,920,36195,2020
26,19,"IA","Iowa",542,978,29144,2020
26,40,"OK","Oklahoma",510,1032,24238,2020
26,5,"AR","Arkansas",471,1059,32748,2020
26,20,"KS","Kansas",430,896,30209,2020
26,22,"LA","Louisiana",427,771,26064,2020
26,28,"MS","Mississippi",405,793,19348,2020
26,9,"CT","Connecticut",395,675,30498,2020
26,35,"NM","New Mexico",375,585,17294,2020
26,57,"FR","Foreign",347,663,16466,2020
26,11,"DC","District Of Columbia",316,372,18979,2020
26,15,"HI","Hawaii",309,531,16078,2020
26,2,"AK","Alaska",285,515,16124,2020
26,30,"MT","Montana",282,501,16105,2020
26,31,"NE","Nebraska",278,547,16357,2020
26,54,"WV","West Virginia",252,458,12770,2020
26,16,"ID","Idaho",248,528,16491,2020
26,38,"ND","North Dakota",221,384,12023,2020
26,23,"ME","Maine",189,349,15535,2020
26,46,"SD","South Dakota",178,345,10338,2020
26,56,"WY","Wyoming",163,383,9267,2020
26,33,"NH","New Hampshire",163,271,11780,2020
26,10,"DE","Delaware",109,209,10539,2020
26,44,"RI","Rhode Island",103,149,6817,2020
26,50,"VT","Vermont",99,185,5487,2020
27,96,"MN","MN Total Migration-US and Foreign",55621,97980,4742974,2020
27,97,"MN","MN Total Migration-US",55420,97597,4733111,2020
27,98,"MN","MN Total Migration-Foreign",201,383,9862,2020
27,97,"MN","MN Total Migration-Same State",125256,222559,7715798,2020
27,27,"MN","MN Non-migrants",2158211,4632860,196570416,2020
27,55,"WI","Wisconsin",8283,14383,590428,2020
27,12,"FL","Florida",4363,7996,659517,2020
27,48,"TX","Texas",3799,7511,314206,2020
27,38,"ND","North Dakota",3590,5831,182612,2020
27,6,"CA","California",3533,5555,364945,2020
27,4,"AZ","Arizona",3330,5890,358182,2020
27,8,"CO","Colorado",2265,3601,152964,2020
27,19,"IA","Iowa",2239,4121,140342,2020
27,17,"IL","Illinois",2128,3477,151690,2020
27,46,"SD","South Dakota",1930,3622,143495,2020
27,53,"WA","Washington",1567,2610,127312,2020
27,37,"NC","North Carolina",1242,2353,122146,2020
27,26,"MI","Michigan",1110,2051,81326,2020
27,36,"NY","New York",1076,1583,156011,2020
27,13,"GA","Georgia",1040,2075,80557,2020
27,29,"MO","Missouri",910,1788,58044,2020
27,39,"OH","Ohio",834,1501,66247,2020
27,41,"OR","Oregon",816,1256,53708,2020
27,47,"TN","Tennessee",788,1518,89714,2020
27,51,"VA","Virginia",776,1351,61060,2020
27,32,"NV","Nevada",706,1181,52398,2020
27,42,"PA","Pennsylvania",698,1207,54532,2020
27,18,"IN","Indiana",649,1269,61093,2020
27,31,"NE","Nebraska",628,1217,37595,2020
27,25,"MA","Massachusetts",601,955,73513,2020
27,30,"MT","Montana",531,873,50287,2020
27,45,"SC","South Carolina",496,901,45753,2020
27,24,"MD","Maryland",462,748,32125,2020
27,49,"UT","Utah",447,796,30787,2020
27,20,"KS","Kansas",445,780,29780,2020
27,40,"OK","Oklahoma",436,926,23111,2020
27,5,"AR","Arkansas",336,723,21939,2020
27,34,"NJ","New Jersey",322,589,39093,2020
27,16,"ID","Idaho",302,562,21714,2020
27,21,"KY","Kentucky",296,570,27671,2020
27,35,"NM","New Mexico",280,473,19445,2020
27,1,"AL","Alabama",255,483,17465,2020
27,2,"AK","Alaska",233,415,12233,2020
27,22,"LA","Louisiana",225,388,14463,2020
27,15,"HI","Hawaii",216,352,13115,2020
27,9,"CT","Connecticut",212,356,18958,2020
27,57,"FR","Foreign",201,383,9862,2020
27,11,"DC","District Of Columbia",199,240,14692,2020
27,56,"WY","Wyoming",170,332,19869,2020
27,28,"MS","Mississippi",164,348,8716,2020
27,23,"ME","Maine",122,203,11294,2020
27,33,"NH","New Hampshire",116,222,10674,2020
27,44,"RI","Rhode Island",79,131,5000,2020
27,50,"VT","Vermont",63,96,4127,2020
27,54,"WV","West Virginia",57,89,3444,2020
27,10,"DE","Delaware",55,99,3719,2020
28,96,"MS","MS Total Migration-US and Foreign",32088,63893,1635501,2020
28,97,"MS","MS Total Migration-US",31739,63212,1618484,2020
28,98,"MS","MS Total Migration-Foreign",349,681,17017,2020
28,97,"MS","MS Total Migration-Same State",40715,85948,1770272,2020
28,28,"MS","MS Non-migrants",948756,2107854,55687517,2020
28,47,"TN","Tennessee",5138,10093,239681,2020
28,48,"TX","Texas",4629,9399,206602,2020
28,22,"LA","Louisiana",3082,6229,143573,2020
28,1,"AL","Alabama",3082,6229,184781,2020
28,12,"FL","Florida",2336,4577,139814,2020
28,13,"GA","Georgia",1843,3708,98562,2020
28,6,"CA","California",1009,1929,53920,2020
28,5,"AR","Arkansas",994,2046,53080,2020
28,37,"NC","North Carolina",786,1509,46800,2020
28,51,"VA","Virginia",729,1562,47877,2020
28,17,"IL","Illinois",682,1285,25237,2020
28,8,"CO","Colorado",574,1071,27148,2020
28,29,"MO","Missouri",528,1071,24497,2020
28,45,"SC","South Carolina",423,849,25285,2020
28,39,"OH","Ohio",405,814,21113,2020
28,18,"IN","Indiana",382,838,18676,2020
28,40,"OK","Oklahoma",377,818,16092,2020
28,53,"WA","Washington",352,678,21732,2020
28,21,"KY","Kentucky",350,730,18887,2020
28,4,"AZ","Arizona",350,701,20833,2020
28,57,"FR","Foreign",349,681,17017,2020
28,36,"NY","New York",313,554,20856,2020
28,26,"MI","Michigan",300,603,11980,2020
28,42,"PA","Pennsylvania",259,493,12930,2020
28,24,"MD","Maryland",240,395,11625,2020
28,55,"WI","Wisconsin",235,471,8595,2020
28,32,"NV","Nevada",215,381,9777,2020
28,20,"KS","Kansas",199,415,7553,2020
28,27,"MN","Minnesota",176,354,8816,2020
28,19,"IA","Iowa",150,314,4789,2020
28,35,"NM","New Mexico",147,278,7692,2020
28,41,"OR","Oregon",129,243,9212,2020
28,49,"UT","Utah",126,280,7502,2020
28,31,"NE","Nebraska",121,279,5747,2020
28,34,"NJ","New Jersey",114,210,5092,2020
28,25,"MA","Massachusetts",113,176,6082,2020
28,15,"HI","Hawaii",102,213,4335,2020
28,2,"AK","Alaska",89,185,4356,2020
28,54,"WV","West Virginia",81,148,3386,2020
28,38,"ND","North Dakota",78,167,3597,2020
28,30,"MT","Montana",75,131,4145,2020
28,16,"ID","Idaho",64,118,3686,2020
28,9,"CT","Connecticut",57,88,3049,2020
28,23,"ME","Maine",55,91,3975,2020
28,46,"SD","South Dakota",54,101,3029,2020
28,11,"DC","District Of Columbia",52,68,3485,2020
28,10,"DE","Delaware",41,79,2527,2020
28,56,"WY","Wyoming",39,110,3119,2020
28,33,"NH","New Hampshire",28,65,1930,2020
28,44,"RI","Rhode Island",23,47,1008,2020
28,50,"VT","Vermont",13,19,421,2020
29,96,"MO","MO Total Migration-US and Foreign",68416,127232,4694136,2020
29,97,"MO","MO Total Migration-US",67897,126136,4668027,2020
29,98,"MO","MO Total Migration-Foreign",519,1096,26109,2020
29,97,"MO","MO Total Migration-Same State",107155,204106,5300867,2020
29,29,"MO","MO Non-migrants",2150823,4602036,162672218,2020
29,20,"KS","Kansas",10528,18489,650051,2020
29,17,"IL","Illinois",7048,12211,382580,2020
29,48,"TX","Texas",6245,12196,426632,2020
29,12,"FL","Florida",5130,9794,766794,2020
29,6,"CA","California",3259,5560,195771,2020
29,5,"AR","Arkansas",3115,6495,149617,2020
29,8,"CO","Colorado",2481,4242,163227,2020
29,40,"OK","Oklahoma",1969,3951,92013,2020
29,4,"AZ","Arizona",1906,3565,129976,2020
29,47,"TN","Tennessee",1743,3384,110214,2020
29,13,"GA","Georgia",1658,3279,110722,2020
29,19,"IA","Iowa",1626,3119,86317,2020
29,37,"NC","North Carolina",1454,2848,107806,2020
29,53,"WA","Washington",1300,2357,88244,2020
29,18,"IN","Indiana",1182,2167,70313,2020
29,51,"VA","Virginia",1166,2172,80461,2020
29,39,"OH","Ohio",1128,2128,80795,2020
29,26,"MI","Michigan",986,1926,76726,2020
29,36,"NY","New York",982,1449,57909,2020
29,31,"NE","Nebraska",937,1762,57136,2020
29,55,"WI","Wisconsin",845,1503,49782,2020
29,27,"MN","Minnesota",835,1546,46755,2020
29,21,"KY","Kentucky",790,1564,46259,2020
29,1,"AL","Alabama",789,1598,48153,2020
29,42,"PA","Pennsylvania",773,1398,53045,2020
29,45,"SC","South Carolina",735,1561,62488,2020
29,32,"NV","Nevada",708,1355,43946,2020
29,41,"OR","Oregon",612,1047,33579,2020
29,22,"LA","Louisiana",557,1058,29786,2020
29,28,"MS","Mississippi",550,1145,30214,2020
29,24,"MD","Maryland",523,1004,38623,2020
29,57,"FR","Foreign",519,1096,26109,2020
29,25,"MA","Massachusetts",471,716,38889,2020
29,49,"UT","Utah",460,1026,36929,2020
29,34,"NJ","New Jersey",428,740,30810,2020
29,35,"NM","New Mexico",382,693,21484,2020
29,46,"SD","South Dakota",309,593,24181,2020
29,15,"HI","Hawaii",281,556,16898,2020
29,16,"ID","Idaho",271,628,17961,2020
29,2,"AK","Alaska",221,461,11649,2020
29,30,"MT","Montana",218,470,13141,2020
29,9,"CT","Connecticut",218,398,16853,2020
29,56,"WY","Wyoming",175,358,12730,2020
29,38,"ND","North Dakota",169,333,7754,2020
29,11,"DC","District Of Columbia",163,217,14774,2020
29,54,"WV","West Virginia",136,262,7984,2020
29,23,"ME","Maine",123,240,10996,2020
29,10,"DE","Delaware",99,208,6846,2020
29,33,"NH","New Hampshire",97,168,5357,2020
29,50,"VT","Vermont",63,109,4223,2020
29,44,"RI","Rhode Island",53,87,2637,2020
30,96,"MT","MT Total Migration-US and Foreign",15990,28559,874434,2020
30,97,"MT","MT Total Migration-US",15881,28341,868523,2020
30,98,"MT","MT Total Migration-Foreign",109,218,5912,2020
30,97,"MT","MT Total Migration-Same State",13417,24300,649184,2020
30,30,"MT","MT Non-migrants",399853,827554,29105879,2020
30,53,"WA","Washington",1690,2824,83549,2020
30,4,"AZ","Arizona",1157,1982,75293,2020
30,6,"CA","California",1134,1874,70522,2020
30,16,"ID","Idaho",1021,1928,48798,2020
30,8,"CO","Colorado",997,1619,54841,2020
30,41,"OR","Oregon",905,1505,41163,2020
30,48,"TX","Texas",873,1709,53717,2020
30,38,"ND","North Dakota",637,1271,35539,2020
30,12,"FL","Florida",599,1129,48108,2020
30,56,"WY","Wyoming",578,1130,33957,2020
30,49,"UT","Utah",544,1083,28521,2020
30,32,"NV","Nevada",413,737,19572,2020
30,27,"MN","Minnesota",368,587,18506,2020
30,37,"NC","North Carolina",287,487,15854,2020
30,2,"AK","Alaska",250,416,13632,2020
30,46,"SD","South Dakota",242,457,12635,2020
30,26,"MI","Michigan",223,419,10963,2020
30,47,"TN","Tennessee",215,432,15398,2020
30,35,"NM","New Mexico",213,392,10587,2020
30,55,"WI","Wisconsin",206,349,10656,2020
30,36,"NY","New York",203,307,9605,2020
30,51,"VA","Virginia",201,352,9993,2020
30,39,"OH","Ohio",200,322,9621,2020
30,29,"MO","Missouri",195,363,10320,2020
30,13,"GA","Georgia",193,376,10568,2020
30,42,"PA","Pennsylvania",181,304,7969,2020
30,17,"IL","Illinois",179,289,7868,2020
30,40,"OK","Oklahoma",176,390,11408,2020
30,20,"KS","Kansas",141,305,6372,2020
30,45,"SC","South Carolina",137,270,7404,2020
30,18,"IN","Indiana",133,254,6014,2020
30,19,"IA","Iowa",115,227,6510,2020
30,24,"MD","Maryland",114,215,5478,2020
30,31,"NE","Nebraska",110,231,5569,2020
30,57,"FR","Foreign",109,218,5912,2020
30,21,"KY","Kentucky",105,212,5821,2020
30,15,"HI","Hawaii",103,183,5480,2020
30,23,"ME","Maine",102,165,4607,2020
30,5,"AR","Arkansas",102,168,3547,2020
30,25,"MA","Massachusetts",98,126,4621,2020
30,22,"LA","Louisiana",94,181,4766,2020
30,1,"AL","Alabama",92,180,5667,2020
30,34,"NJ","New Jersey",62,80,2660,2020
30,50,"VT","Vermont",59,94,3483,2020
30,28,"MS","Mississippi",56,120,2589,2020
30,9,"CT","Connecticut",43,74,1892,2020
30,33,"NH","New Hampshire",41,70,1975,2020
30,54,"WV","West Virginia",37,74,2416,2020
30,11,"DC","District Of Columbia",25,32,1140,2020
30,44,"RI","Rhode Island",16,21,671,2020
30,10,"DE","Delaware",16,26,678,2020
31,96,"NE","NE Total Migration-US and Foreign",23448,45070,1733371,2020
31,97,"NE","NE Total Migration-US",23192,44465,1718421,2020
31,98,"NE","NE Total Migration-Foreign",256,605,14950,2020
31,97,"NE","NE Total Migration-Same State",28394,54232,1504433,2020
31,31,"NE","NE Non-migrants",713497,1599245,56323477,2020
31,19,"IA","Iowa",3250,6162,163617,2020
31,48,"TX","Texas",1994,4009,138191,2020
31,8,"CO","Colorado",1851,3376,111426,2020
31,12,"FL","Florida",1408,2677,359822,2020
31,20,"KS","Kansas",1223,2455,67957,2020
31,6,"CA","California",1194,2224,76577,2020
31,29,"MO","Missouri",1173,2208,78487,2020
31,4,"AZ","Arizona",1128,2121,104994,2020
31,46,"SD","South Dakota",934,1699,54196,2020
31,27,"MN","Minnesota",713,1384,42722,2020
31,17,"IL","Illinois",581,1056,35344,2020
31,53,"WA","Washington",482,856,29418,2020
31,37,"NC","North Carolina",404,805,28897,2020
31,51,"VA","Virginia",397,891,28954,2020
31,56,"WY","Wyoming",387,758,19558,2020
31,40,"OK","Oklahoma",386,842,23175,2020
31,13,"GA","Georgia",376,813,24961,2020
31,55,"WI","Wisconsin",343,666,19226,2020
31,39,"OH","Ohio",317,582,18640,2020
31,32,"NV","Nevada",313,585,20924,2020
31,47,"TN","Tennessee",311,585,20624,2020
31,36,"NY","New York",309,457,15874,2020
31,26,"MI","Michigan",273,535,16558,2020
31,41,"OR","Oregon",270,485,17095,2020
31,57,"FR","Foreign",256,605,14950,2020
31,49,"UT","Utah",256,539,17363,2020
31,5,"AR","Arkansas",244,533,17221,2020
31,18,"IN","Indiana",224,420,12414,2020
31,42,"PA","Pennsylvania",223,417,14287,2020
31,35,"NM","New Mexico",197,389,10946,2020
31,24,"MD","Maryland",190,313,11681,2020
31,45,"SC","South Carolina",172,378,12744,2020
31,1,"AL","Alabama",168,379,11759,2020
31,30,"MT","Montana",164,315,9936,2020
31,21,"KY","Kentucky",145,260,7300,2020
31,38,"ND","North Dakota",144,281,7461,2020
31,22,"LA","Louisiana",136,309,7933,2020
31,16,"ID","Idaho",132,270,8330,2020
31,25,"MA","Massachusetts",120,195,7868,2020
31,28,"MS","Mississippi",116,251,5212,2020
31,15,"HI","Hawaii",111,213,6382,2020
31,34,"NJ","New Jersey",102,174,9817,2020
31,2,"AK","Alaska",68,128,3287,2020
31,9,"CT","Connecticut",48,82,3998,2020
31,54,"WV","West Virginia",42,93,3104,2020
31,11,"DC","District Of Columbia",42,48,2815,2020
31,33,"NH","New Hampshire",38,82,3365,2020
31,23,"ME","Maine",38,75,1769,2020
31,10,"DE","Delaware",21,39,1963,2020
31,44,"RI","Rhode Island",20,31,1253,2020
31,50,"VT","Vermont",14,20,978,2020
32,96,"NV","NV Total Migration-US and Foreign",55695,103702,3536951,2020
32,97,"NV","NV Total Migration-US",55168,102606,3504046,2020
32,98,"NV","NV Total Migration-Foreign",527,1096,32905,2020
32,97,"NV","NV Total Migration-Same State",11236,20190,637096,2020
32,32,"NV","NV Non-migrants",1152084,2360747,91710519,2020
32,6,"CA","California",14070,24827,794826,2020
32,48,"TX","Texas",4322,8579,289607,2020
32,4,"AZ","Arizona",4235,7765,280531,2020
32,12,"FL","Florida",3386,5930,267534,2020
32,49,"UT","Utah",2652,5830,192977,2020
32,53,"WA","Washington",2474,4495,147963,2020
32,8,"CO","Colorado",1876,3301,138993,2020
32,41,"OR","Oregon",1839,3171,103300,2020
32,16,"ID","Idaho",1492,3188,99324,2020
32,17,"IL","Illinois",1154,1995,67149,2020
32,36,"NY","New York",937,1498,62187,2020
32,13,"GA","Georgia",933,1754,50822,2020
32,39,"OH","Ohio",900,1729,59982,2020
32,37,"NC","North Carolina",876,1701,55001,2020
32,47,"TN","Tennessee",860,1773,63363,2020
32,15,"HI","Hawaii",852,1651,52253,2020
32,26,"MI","Michigan",778,1447,45859,2020
32,51,"VA","Virginia",777,1565,57764,2020
32,35,"NM","New Mexico",768,1478,43651,2020
32,29,"MO","Missouri",687,1353,48429,2020
32,42,"PA","Pennsylvania",685,1181,45880,2020
32,18,"IN","Indiana",580,1059,33550,2020
32,30,"MT","Montana",562,1072,48373,2020
32,40,"OK","Oklahoma",556,1179,29076,2020
32,55,"WI","Wisconsin",535,960,29771,2020
32,57,"FR","Foreign",527,1096,32905,2020
32,45,"SC","South Carolina",498,1033,32422,2020
32,27,"MN","Minnesota",489,907,31456,2020
32,34,"NJ","New Jersey",398,641,38287,2020
32,24,"MD","Maryland",389,763,24278,2020
32,25,"MA","Massachusetts",369,611,27591,2020
32,20,"KS","Kansas",353,699,15938,2020
32,1,"AL","Alabama",345,752,19754,2020
32,5,"AR","Arkansas",343,727,17931,2020
32,22,"LA","Louisiana",338,631,15476,2020
32,21,"KY","Kentucky",323,596,14738,2020
32,56,"WY","Wyoming",303,570,18567,2020
32,19,"IA","Iowa",299,585,14428,2020
32,2,"AK","Alaska",276,576,15891,2020
32,31,"NE","Nebraska",270,513,14049,2020
32,46,"SD","South Dakota",233,456,19754,2020
32,28,"MS","Mississippi",209,402,10771,2020
32,9,"CT","Connecticut",183,287,11335,2020
32,38,"ND","North Dakota",181,384,10361,2020
32,23,"ME","Maine",110,195,7409,2020
32,33,"NH","New Hampshire",106,182,7524,2020
32,54,"WV","West Virginia",87,151,4158,2020
32,10,"DE","Delaware",77,131,8397,2020
32,11,"DC","District Of Columbia",74,104,6885,2020
32,50,"VT","Vermont",68,110,5284,2020
32,44,"RI","Rhode Island",61,119,3196,2020
33,96,"NH","NH Total Migration-US and Foreign",23070,37995,1762066,2020
33,97,"NH","NH Total Migration-US",22981,37813,1756712,2020
33,98,"NH","NH Total Migration-Foreign",89,182,5354,2020
33,97,"NH","NH Total Migration-Same State",17969,29736,1207386,2020
33,33,"NH","NH Non-migrants",552855,1094094,52723424,2020
33,25,"MA","Massachusetts",6065,8937,433690,2020
33,12,"FL","Florida",2727,4969,297194,2020
33,23,"ME","Maine",2573,4192,166250,2020
33,50,"VT","Vermont",1405,2279,77650,2020
33,36,"NY","New York",913,1417,63736,2020
33,37,"NC","North Carolina",806,1490,58961,2020
33,6,"CA","California",732,1089,61564,2020
33,48,"TX","Texas",682,1278,53864,2020
33,9,"CT","Connecticut",564,890,44614,2020
33,45,"SC","South Carolina",535,1033,42954,2020
33,51,"VA","Virginia",529,922,39257,2020
33,42,"PA","Pennsylvania",484,868,36510,2020
33,8,"CO","Colorado",394,570,35292,2020
33,4,"AZ","Arizona",382,616,31302,2020
33,44,"RI","Rhode Island",343,540,32583,2020
33,13,"GA","Georgia",338,677,23755,2020
33,53,"WA","Washington",294,461,22257,2020
33,34,"NJ","New Jersey",278,433,24085,2020
33,47,"TN","Tennessee",273,525,19422,2020
33,39,"OH","Ohio",236,437,17142,2020
33,24,"MD","Maryland",206,341,14641,2020
33,17,"IL","Illinois",184,273,13658,2020
33,26,"MI","Michigan",164,314,13318,2020
33,41,"OR","Oregon",149,207,12720,2020
33,32,"NV","Nevada",133,235,10299,2020
33,49,"UT","Utah",122,219,13102,2020
33,18,"IN","Indiana",118,217,8213,2020
33,29,"MO","Missouri",115,200,7077,2020
33,55,"WI","Wisconsin",101,170,7971,2020
33,27,"MN","Minnesota",95,152,5621,2020
33,21,"KY","Kentucky",90,192,4632,2020
33,57,"FR","Foreign",89,182,5354,2020
33,1,"AL","Alabama",88,190,6743,2020
33,35,"NM","New Mexico",79,142,6086,2020
33,11,"DC","District Of Columbia",78,85,5532,2020
33,40,"OK","Oklahoma",75,164,4161,2020
33,30,"MT","Montana",70,107,6346,2020
33,15,"HI","Hawaii",68,116,4427,2020
33,22,"LA","Louisiana",58,108,3201,2020
33,19,"IA","Iowa",57,91,3056,2020
33,5,"AR","Arkansas",51,101,3834,2020
33,20,"KS","Kansas",47,79,2915,2020
33,2,"AK","Alaska",47,78,2602,2020
33,10,"DE","Delaware",45,76,3418,2020
33,16,"ID","Idaho",40,91,2788,2020
33,54,"WV","West Virginia",33,55,1865,2020
33,28,"MS","Mississippi",28,45,1746,2020
33,31,"NE","Nebraska",27,41,1614,2020
33,56,"WY","Wyoming",24,36,1432,2020
